Filename,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127
Left Turn_original_8.png_1048804c-3c30-4549-840b-728440376f34.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_8.png_1256170b-44dd-4170-b240-253f6b5876b2.png,0,15,129,0,0,0,0,0,0,32,113,0,0,0,0,0,6,39,24,0,0,0,0,0,2,2,0,0,0,0,0,0,1,47,156,0,0,0,0,1,24,143,156,0,0,0,0,3,151,156,48,0,0,0,0,2,20,6,0,0,0,0,0,0,10,12,46,0,0,0,2,26,118,38,41,0,0,0,0,76,156,34,4,0,0,0,0,52,36,1,0,0,0,0,0,2,25,0,0,0,0,0,0,16,154,0,0,0,0,0,0,38,156,0,0,0,0,0,0,28,23,0,0,0,0,0,0,1
Left Turn_original_8.png_1b544193-75ee-4e0a-872e-74d41a002376.png,3,2,3,1,0,0,0,2,22,8,4,1,0,0,11,26,129,21,0,0,0,0,18,54,129,17,0,0,0,0,11,59,5,0,0,0,0,0,0,10,67,1,0,0,0,0,47,129,104,2,0,0,0,0,100,129,129,5,0,0,0,0,17,129,7,1,0,0,0,0,0,1,129,50,4,0,0,0,3,29,113,83,35,0,0,0,10,34,129,106,3,0,0,0,0,10,1,0,0,0,0,0,0,0,47,56,12,0,0,0,0,0,35,92,82,0,0,0,0,0,129,129,8,0,0,0,0,0
Left Turn_original_8.png_1c3422cb-0bf7-476d-98b7-3417ffcdec68.png,4,0,0,0,0,0,0,3,31,0,0,0,0,0,23,44,2,0,0,0,8,22,82,15,0,0,0,0,41,66,28,0,6,0,0,0,0,0,0,8,102,1,0,0,0,0,70,148,14,0,0,0,4,38,148,83,0,0,0,0,54,148,123,1,8,1,0,0,0,0,0,1,148,29,0,0,0,0,6,43,96,8,0,0,23,20,55,30,0,0,0,0,148,111,21,0,2,0,0,0,0,0,0,0,148,11,0,0,0,0,0,21,115,3,0,0,3,9,54,46,1,0,0,0,28,90,115,7
Left Turn_original_8.png_1cb91fc8-769c-4c15-9fb7-e483971868c7.png,33,0,0,0,0,0,119,104,16,0,0,0,0,0,133,127,53,2,0,0,0,0,133,133,4,0,0,0,1,2,133,50,133,19,0,0,0,0,15,37,68,6,0,0,0,0,41,43,133,19,0,0,0,0,6,48,26,2,0,0,5,5,11,8,133,10,0,0,0,0,22,86,23,0,0,0,0,0,133,101,90,1,0,0,0,0,25,113,17,0,0,0,0,4,8,13,126,7,0,0,0,0,3,19,10,0,0,0,0,0,24,19,6,0,0,0,0,0,5,14,2,0,0,0,0,0,0,1
Left Turn_original_8.png_1e1b9779-18c7-4d99-9eeb-db27b0149ae4.png,0,0,7,77,105,0,0,0,13,14,36,21,21,0,0,1,139,26,7,0,0,0,0,19,27,3,0,0,0,0,0,4,0,2,45,139,113,0,0,0,29,83,139,32,5,0,0,1,139,115,18,0,0,0,0,6,20,4,0,0,0,0,0,1,0,1,7,92,139,0,0,0,113,25,27,11,12,0,0,17,139,24,2,0,0,0,0,48,9,1,0,0,0,0,0,1,0,2,10,84,117,0,0,0,139,22,14,5,2,0,0,13,139,2,0,0,0,0,0,32,1,0,0,0,0,0,0,0
Left Turn_original_8.png_20e5bdb1-0d80-43b2-94e3-febcc68069e5.png,81,14,0,0,0,0,0,1,167,14,0,0,0,0,0,2,131,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,81,7,0,0,0,1,13,9,167,10,0,0,0,0,0,12,158,1,0,0,0,0,0,12,3,0,0,0,0,0,0,1,26,0,0,0,0,7,167,34,167,2,0,0,0,0,55,135,131,1,0,0,0,0,0,20,2,0,0,0,0,0,1,1,0,0,0,0,0,1,167,17,25,0,0,0,0,0,105,112,24,0,0,0,0,0,1,26,1,0,0,0,0,0,0,0
Left Turn_original_8.png_2583967c-3d31-4806-bcfa-307db8f58e53.png,150,1,0,0,0,0,1,24,89,0,0,0,0,0,18,51,150,2,0,0,0,0,1,24,33,1,0,0,0,0,0,0,150,12,0,0,0,0,0,9,142,3,0,0,0,0,7,26,150,7,0,0,0,0,1,10,42,2,0,0,0,0,0,0,150,11,0,0,0,0,0,5,150,2,0,0,0,0,8,32,150,3,0,0,0,0,1,15,47,2,0,0,0,0,0,0,150,10,0,0,0,0,0,6,134,3,0,0,0,0,8,24,145,3,0,0,0,0,3,16,37,1,0,0,0,0,0,1
Left Turn_original_8.png_2d24a05a-71e4-4247-a3a9-f79ef7fc48a8.png,0,0,1,0,0,0,0,0,113,14,3,1,0,0,0,18,146,5,0,0,0,0,80,149,38,1,0,0,0,0,134,115,0,0,1,0,0,0,1,0,161,25,2,1,0,0,12,27,161,40,0,0,0,0,20,75,54,3,0,0,0,0,43,41,0,0,0,0,0,0,3,1,78,2,0,0,0,0,86,104,161,14,0,0,0,0,10,106,59,3,0,0,0,0,9,19,0,0,0,0,0,0,0,0,34,4,0,0,0,0,23,21,161,33,0,0,0,0,8,31,53,11,2,0,0,0,0,2
Left Turn_original_8.png_33088c23-d75e-4798-ab81-63fce3171590.png,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,0,0,0,0,0,19,44,135,5,0,0,0,0,6,30,82,19,8,0,0,0,0,1,39,22,11,4,12,0,0,0,30,0,0,0,1,4,135,135,135,15,11,4,13,19,128,107,38,42,113,7,3,1,0,4,8,45,135,15,3,0,0,0,0,2,127,24,4,7,92,17,0,1,135,104,56,25,35,3,0,1,135,49,11,1,0,0,1,7,135,27,0,0,0,0
Left Turn_original_8.png_33b4645e-7b55-4c95-80a3-a0e3e6c6ccda.png,1,123,58,0,0,0,0,0,25,137,64,0,0,0,0,1,28,59,8,1,0,0,0,1,0,2,2,9,9,1,0,0,9,137,106,0,0,0,0,0,137,137,24,0,0,0,0,15,113,26,2,0,0,0,0,16,2,4,3,5,3,2,0,0,87,87,31,0,0,1,4,50,137,74,5,0,0,0,0,107,95,37,0,0,0,0,0,11,8,6,0,0,1,1,0,2,88,0,0,0,0,2,15,137,137,0,0,0,0,0,1,137,42,3,0,0,0,0,0,36,8,0,0,1,3,0,0,6
Left Turn_original_8.png_33d47e24-ac37-4129-a512-bab2a24d0004.png,0,0,0,0,0,0,0,0,12,21,38,0,0,0,0,1,91,44,12,0,0,0,0,7,14,7,7,1,0,0,0,1,0,1,7,0,0,0,0,0,27,152,152,0,0,0,0,0,145,152,70,0,0,0,0,2,12,47,65,1,0,0,0,0,0,0,2,0,0,0,0,0,152,46,38,0,0,0,0,17,152,83,11,0,0,0,0,40,40,29,30,0,0,0,0,4,0,1,0,0,0,0,0,0,152,25,1,0,0,0,0,5,152,133,56,0,0,0,0,9,20,79,103,0,0,0,0,1
Left Turn_original_8.png_359f12a9-2cc3-411a-9ac4-04717334266d.png,44,6,0,0,0,0,0,0,96,2,0,0,0,0,0,12,194,1,0,0,0,0,13,131,8,0,0,0,0,0,8,25,52,5,0,0,0,0,5,16,166,3,0,0,0,0,11,18,194,9,0,0,0,0,4,68,43,2,0,0,0,0,2,14,17,0,0,0,0,0,29,70,116,0,0,0,0,0,54,52,194,15,0,0,0,0,1,30,51,6,0,0,0,0,0,0,28,0,0,0,0,0,39,30,77,1,0,0,0,0,55,29,194,10,0,0,0,0,7,34,44,2,0,0,0,0,0,1
Left Turn_original_8.png_3894768c-2160-4f1f-ac1a-5febb110f05d.png,154,28,1,0,0,0,0,0,110,24,3,1,0,0,0,0,154,38,0,0,0,0,0,0,15,2,0,0,0,0,0,0,154,29,0,0,0,0,2,8,120,19,2,1,0,0,12,16,154,36,0,0,0,0,1,11,31,3,0,0,0,0,0,0,154,5,0,0,0,0,12,64,68,1,0,0,0,0,84,87,154,4,0,0,0,0,8,66,36,1,0,0,0,0,0,1,154,18,0,0,0,0,2,17,74,4,0,0,0,0,21,22,154,30,14,1,0,0,3,10,20,10,13,1,0,0,0,0
Left Turn_original_8.png_4093e19d-8117-4cd3-b4d3-ac737bcb138e.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_8.png_44f9eb91-bb86-41a9-8c7e-b4f044a3d930.png,85,1,0,0,0,0,2,10,117,1,0,0,0,1,10,18,183,3,0,0,0,0,0,16,21,0,0,0,0,0,0,2,128,2,0,0,0,0,1,7,145,2,0,0,0,1,5,11,183,9,0,0,0,0,0,10,33,0,0,0,0,0,0,2,138,1,0,0,0,0,3,20,124,0,0,0,0,1,16,29,183,3,0,0,0,0,0,27,37,0,0,0,0,0,0,3,129,2,0,0,0,0,0,4,102,1,0,0,0,1,4,10,183,5,0,0,0,0,0,4,35,0,0,0,0,0,0,0
Left Turn_original_8.png_451c1352-8022-4a99-ab91-c66f849d9fcb.png,150,22,3,0,0,0,0,36,59,25,27,0,0,0,0,7,91,19,4,0,0,0,0,9,21,1,0,0,0,0,0,2,150,98,23,0,0,0,0,7,37,112,135,0,0,0,0,0,150,112,17,0,0,0,0,3,31,5,0,0,0,0,0,1,150,12,4,0,0,0,0,34,106,25,21,0,0,0,0,13,150,20,1,0,0,0,0,38,33,1,0,0,0,0,0,4,150,4,2,0,0,0,0,19,120,6,3,0,0,0,0,13,150,0,0,0,0,0,0,38,15,0,0,0,0,0,0,3
Left Turn_original_8.png_4cc95b80-b8ba-41fa-9f8d-4fe391fa9e94.png,150,2,0,0,0,0,0,5,138,8,0,0,0,0,0,2,150,5,0,0,0,0,0,1,29,1,0,0,0,0,0,0,150,6,0,0,0,0,0,2,150,28,0,0,0,0,0,1,150,14,0,0,0,0,0,1,35,2,0,0,0,0,0,0,150,1,0,0,0,0,0,8,150,7,0,0,0,0,0,4,150,3,0,0,0,0,0,6,32,0,0,0,0,0,0,1,150,7,0,0,0,0,0,2,113,24,1,0,0,0,0,1,150,8,0,0,0,0,0,2,23,0,0,0,0,0,0,0
Left Turn_original_8.png_4e384529-48cf-49d1-b11a-67578bcc0dad.png,118,2,0,0,13,15,2,11,145,32,0,0,0,0,0,3,145,21,0,0,0,0,0,1,22,1,0,0,8,1,0,0,72,5,0,0,26,73,68,51,145,91,2,0,0,0,42,59,145,64,1,0,0,0,5,33,38,3,0,0,6,4,0,1,4,4,4,0,9,42,145,43,20,3,1,0,0,0,145,113,114,3,0,0,0,0,53,140,22,4,0,0,1,1,1,5,14,93,109,0,0,0,34,4,32,41,10,0,0,0,43,15,10,0,0,0,0,0,10,32,5,2,1,0,0,0,1,3
Left Turn_original_8.png_4ec9ee17-d297-4088-b5da-fce9ac9f4461.png,92,33,0,0,0,0,1,88,26,18,0,0,0,0,0,18,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,74,136,17,1,5,1,0,11,136,136,5,0,0,0,0,42,79,13,1,0,0,0,0,42,0,1,1,0,0,0,0,0,117,36,3,5,9,0,0,102,136,67,1,0,0,0,0,136,95,119,7,0,0,0,0,10,7,17,4,3,1,1,1,2,118,15,0,1,0,0,0,102,136,131,1,0,0,0,0,41,114,48,0,0,0,0,0,51,16,4,0,1,2,5,7,22
Left Turn_original_8.png_4fe79d7f-26ba-40ce-81d2-d597d5badc1e.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_8.png_53dcc1a1-c788-4974-82da-dcceb7591597.png,30,84,52,0,0,0,0,2,22,32,13,0,0,0,0,1,2,7,7,0,0,0,0,0,1,1,0,0,0,0,0,0,171,171,116,0,0,0,0,3,67,138,64,0,0,0,0,1,37,58,26,0,0,0,0,0,9,4,0,0,0,0,0,0,171,48,4,0,0,0,0,61,171,26,10,0,0,0,0,20,130,15,3,0,0,0,0,15,17,1,0,0,0,0,0,2,171,0,0,0,0,0,0,60,125,4,1,0,0,0,0,13,110,0,0,0,0,0,0,15,9,0,0,0,0,0,0,1
Left Turn_original_8.png_59390b92-ae7d-49bb-8a87-db349333b2e4.png,36,0,0,0,0,0,6,20,189,1,0,0,0,0,1,36,105,0,0,0,0,0,10,49,75,0,0,0,2,0,1,18,51,0,0,0,0,0,3,18,189,1,0,0,0,0,1,31,144,0,0,0,0,0,9,50,68,0,0,0,1,0,1,19,61,1,0,0,0,0,1,7,189,9,0,0,0,0,0,8,176,2,0,0,0,0,2,18,56,1,0,0,1,0,0,7,50,1,0,0,0,0,0,6,189,4,0,0,0,0,0,6,147,1,0,0,0,0,1,17,34,0,0,0,0,0,0,7
Left Turn_original_8.png_5eefdea4-754f-44f9-929e-271ebeabb894.png,39,9,5,0,0,0,0,0,208,14,0,0,0,0,2,22,59,1,0,0,0,0,36,24,0,0,0,0,0,0,5,0,54,5,0,0,1,0,0,0,208,10,0,0,0,0,3,44,101,1,0,0,0,0,70,50,0,0,0,0,0,0,13,1,55,3,0,0,1,0,1,2,208,26,0,0,0,0,1,12,165,6,0,0,0,0,20,19,0,0,0,0,0,0,5,0,31,0,0,0,0,0,6,11,208,8,0,0,0,0,1,24,152,2,0,0,0,0,32,34,0,0,0,0,0,0,10,0
Left Turn_original_8.png_5ef10f0b-b00c-4eb8-8cff-bac05bc6679c.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_8.png_61941b44-b492-479e-b5af-cb29992a1c12.png,0,22,150,0,0,0,0,0,0,44,138,0,0,0,0,0,13,53,29,0,0,0,0,0,3,2,0,0,1,0,0,0,1,50,150,0,0,0,0,1,32,146,150,0,0,0,0,3,150,150,34,0,0,0,0,3,22,5,0,0,0,0,0,0,9,11,29,0,0,0,3,26,122,31,26,0,0,0,1,75,150,24,2,0,0,0,0,52,32,0,0,0,0,0,0,2,25,0,0,0,0,0,0,15,149,0,0,0,0,0,0,40,150,0,0,0,0,0,0,32,19,0,0,0,0,0,0,1
Left Turn_original_8.png_6346c00a-9530-40bc-bc10-b033210d3957.png,34,0,0,0,0,0,5,19,187,0,0,0,0,0,1,37,111,0,0,0,0,0,7,51,83,3,0,1,2,0,0,13,50,0,0,0,0,0,2,16,187,1,0,0,0,0,1,33,145,0,0,0,0,0,8,54,71,1,0,0,2,0,1,17,61,1,0,0,0,0,1,8,187,6,0,0,0,0,0,10,177,1,0,0,0,0,2,19,56,1,0,0,1,0,0,8,48,0,0,0,0,0,0,10,187,3,0,0,0,0,0,9,144,1,0,0,0,0,0,17,37,0,0,0,0,1,0,10
Left Turn_original_8.png_64182269-5d13-492a-8c76-4a6891ef06be.png,38,3,0,0,0,0,0,1,150,12,0,0,0,0,0,5,128,3,0,0,0,0,1,18,150,8,0,0,1,0,0,3,41,1,0,0,0,0,3,10,150,4,0,0,0,0,1,33,128,1,0,0,0,0,15,67,150,3,0,0,1,0,1,21,44,2,0,0,0,0,1,5,150,22,0,0,0,0,0,6,150,13,0,0,0,0,2,12,150,11,0,0,1,0,0,3,31,1,0,0,0,0,0,6,150,19,0,0,0,0,0,2,142,16,0,0,0,0,0,0,120,12,0,0,1,0,0,0
Left Turn_original_8.png_6784b003-0195-4d46-9ad8-0d70ee4c9d7b.png,1,48,170,0,0,0,0,0,46,164,91,0,0,0,0,0,27,28,1,0,3,4,2,1,2,0,0,0,1,2,4,6,55,57,119,0,0,0,0,11,170,114,25,0,0,0,0,22,131,14,0,0,0,0,1,7,1,1,1,1,1,0,1,1,108,1,0,0,0,0,0,31,170,0,0,0,0,0,0,37,140,1,1,1,0,0,0,5,1,1,1,1,1,1,1,1,91,0,0,0,0,0,0,28,170,0,0,0,0,0,0,31,100,1,0,1,1,0,0,3,3,2,1,1,1,0,0,0
Left Turn_original_8.png_699fb379-079b-43d4-af81-6d090e420c7c.png,0,21,150,0,0,0,0,0,1,42,141,0,0,0,0,0,13,53,29,0,0,0,0,0,3,2,0,0,2,1,0,0,1,49,150,0,0,0,0,1,32,143,150,0,0,0,0,3,150,150,34,0,0,0,0,3,22,5,0,0,0,0,0,0,9,10,29,0,0,0,3,26,122,30,26,0,0,0,1,74,150,24,2,0,0,0,0,52,31,1,0,0,0,0,0,3,24,0,0,0,0,0,0,15,149,0,0,0,0,0,0,39,150,0,0,0,0,0,0,31,19,0,0,0,0,0,0,1
Left Turn_original_8.png_6bad3679-e5c0-4886-99de-e4ab9d38aae5.png,72,1,0,0,0,0,1,8,154,1,0,0,0,0,2,14,178,6,0,0,0,0,0,3,29,1,0,0,0,0,0,0,98,0,0,0,0,0,0,14,178,1,0,0,0,0,2,26,178,6,0,0,0,0,0,5,40,1,0,0,0,0,0,0,99,0,0,0,0,0,2,29,151,0,0,0,0,0,8,43,178,3,0,0,0,0,0,14,41,1,0,0,0,0,0,0,93,0,0,0,0,0,1,15,118,0,0,0,0,0,4,27,178,3,0,0,0,0,0,10,34,1,0,0,0,0,0,0
Left Turn_original_8.png_70e0c4d8-fe6d-48d2-9b99-8f4e79745efb.png,122,134,0,0,2,1,0,0,127,134,7,1,0,0,0,3,8,6,5,2,0,0,4,10,0,0,0,0,0,0,0,0,89,43,0,1,2,0,33,80,134,88,0,0,0,0,5,85,69,6,0,0,0,0,21,69,0,0,0,0,0,0,2,3,11,0,0,0,0,0,104,134,134,45,0,0,0,0,16,104,134,44,0,0,0,0,4,28,2,0,0,0,0,0,4,9,1,0,0,0,0,0,61,83,46,8,0,0,0,0,77,134,65,8,0,0,0,0,15,109,2,0,0,0,0,0,6,16
Left Turn_original_8.png_7172e773-183c-4fe6-95d2-939a31f733b1.png,122,131,0,0,1,0,0,0,131,131,6,0,0,0,0,2,81,74,2,0,0,0,0,9,25,18,0,0,0,0,0,1,84,44,0,0,0,0,34,74,131,94,0,0,0,0,7,89,101,14,0,0,0,0,9,81,40,16,0,0,0,0,0,6,11,0,0,0,0,0,112,131,131,62,0,0,0,0,19,91,113,56,0,0,0,0,2,18,27,13,0,0,0,0,1,9,1,2,0,0,0,0,34,46,57,22,0,0,0,0,55,108,88,19,0,0,0,0,11,88,6,0,0,0,0,0,5,22
Left Turn_original_8.png_72736092-128a-4087-9470-26cbb4678d27.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_8.png_789b52f5-c902-4bd3-aa5e-00abf0cefe5f.png,135,41,0,0,0,0,4,32,135,90,0,0,0,0,10,48,9,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,86,42,0,0,0,0,10,61,135,99,0,0,0,0,6,75,67,7,0,0,0,0,12,47,0,0,0,0,0,0,0,0,135,25,0,0,0,0,19,133,135,41,0,0,0,0,13,116,132,34,0,0,0,0,5,37,1,0,0,0,0,0,3,6,135,51,0,0,0,0,2,38,112,12,0,0,0,0,31,135,80,7,0,0,0,0,7,89,3,1,0,0,0,0,3,9
Left Turn_original_8.png_7bcdb06e-80f7-4b7e-938d-fb5dc5c29ade.png,11,2,1,59,136,0,0,1,122,3,1,4,4,0,42,118,22,0,0,0,0,19,154,68,0,0,1,0,0,21,154,2,35,0,0,24,154,0,0,3,154,15,1,1,3,0,4,65,120,19,22,0,0,4,62,39,7,11,15,0,0,4,86,9,27,1,0,12,90,0,0,0,154,67,7,0,1,0,0,3,46,69,119,0,0,0,0,0,2,40,114,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,3,9,0,0,0,0,0
Left Turn_original_8.png_7eb96bf9-42d3-403b-bd08-fd75365226df.png,22,2,0,0,0,0,2,4,121,8,0,0,0,0,1,7,107,8,0,0,0,0,4,8,173,35,0,0,0,0,0,2,20,0,0,0,0,0,7,11,162,3,0,0,0,0,2,27,103,2,0,0,0,0,20,34,173,28,0,0,0,0,1,9,19,2,0,0,0,0,2,3,173,13,0,0,0,0,0,7,105,7,0,0,0,0,6,13,173,37,0,0,0,0,1,4,12,1,0,0,0,0,3,5,151,4,0,0,0,0,1,19,72,1,0,0,0,0,18,34,173,13,0,0,0,0,4,14
Left Turn_original_8.png_7faa55dc-3860-4872-b572-8ad324e002a4.png,0,22,148,0,0,0,0,0,0,42,131,0,0,0,0,0,11,51,27,0,0,0,0,0,3,2,0,0,0,0,0,0,1,51,150,0,0,0,0,1,30,147,150,0,0,0,0,3,150,150,36,0,0,0,0,3,22,5,0,0,0,0,0,0,9,11,31,0,0,0,2,27,121,32,28,0,0,0,0,77,150,25,2,0,0,0,0,51,33,1,0,0,0,0,0,2,26,0,0,0,0,0,0,16,149,0,0,0,0,0,0,40,150,0,0,0,0,0,0,30,20,0,0,0,0,0,0,1
Left Turn_original_8.png_82ef0d1b-bf07-418c-a2b9-1f7ca3ed8912.png,2,42,71,0,0,0,0,0,11,74,89,0,0,0,0,0,130,94,36,0,0,0,0,7,49,26,4,0,0,0,0,4,5,109,144,0,0,0,0,0,42,144,144,0,0,0,0,1,144,144,16,0,0,0,0,8,94,27,0,0,0,0,0,7,28,19,10,0,0,0,0,6,144,44,21,0,0,0,0,28,144,36,2,0,0,0,0,71,130,12,0,0,0,0,0,25,3,0,0,0,0,0,0,1,39,0,0,0,0,0,0,12,100,0,0,0,0,0,0,30,52,0,0,0,0,0,0,16
Left Turn_original_8.png_8c3a0d37-cc6c-455e-a8d8-9b2cedf998b2.png,89,0,0,0,0,0,0,15,115,1,0,0,0,0,6,32,168,4,0,0,0,0,1,14,36,0,0,0,0,1,5,4,137,1,0,0,0,0,0,10,150,1,0,0,0,0,4,27,168,8,0,0,0,0,0,10,52,1,0,0,1,1,2,1,146,0,0,0,0,0,0,21,130,0,0,0,0,0,11,54,168,2,0,0,0,0,1,25,56,1,0,2,7,1,0,1,135,0,0,0,0,0,0,13,110,0,0,0,0,0,7,39,168,2,0,0,0,0,1,18,46,1,0,2,9,0,0,0
Left Turn_original_8.png_90ad67ed-2124-4544-85cd-efb6558c5dbd.png,5,75,83,0,0,0,0,0,41,102,87,0,0,0,0,5,44,41,8,0,0,0,0,4,0,1,1,3,5,1,0,0,6,141,145,0,0,0,0,0,145,145,56,0,0,0,0,20,114,20,6,0,0,0,0,19,2,3,2,0,1,1,1,1,53,62,69,1,1,2,2,22,145,99,22,0,0,0,0,104,104,33,16,0,0,0,0,15,18,10,2,0,0,0,0,4,77,0,0,0,0,10,22,86,145,0,0,0,0,1,2,145,45,1,1,0,0,1,3,30,19,0,0,0,1,0,0,10
Left Turn_original_8.png_94836b4e-e0d4-48e0-a6bb-d64df015c6cf.png,0,0,0,0,0,0,13,2,134,2,0,0,0,0,80,107,159,9,0,0,8,1,2,61,21,1,0,0,159,37,0,0,0,0,0,0,0,0,3,0,133,7,0,0,0,0,30,36,159,30,0,0,5,1,2,25,32,4,0,0,159,42,0,0,0,0,0,0,0,0,4,0,43,0,0,0,0,0,101,81,159,8,0,0,1,0,14,97,30,5,0,1,110,48,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0,0,20,16,143,11,0,0,0,0,4,19,21,5,2,3,56,9,0,0
Left Turn_original_8.png_95eabe3f-7c8b-4478-be32-2e46fc864bde.png,145,12,0,0,0,0,1,9,118,8,0,0,0,0,7,29,145,28,0,0,0,0,0,6,31,4,0,0,0,0,0,0,145,11,0,0,0,0,1,15,129,3,0,0,0,0,12,48,145,24,0,0,0,0,0,12,52,7,0,0,0,0,0,0,145,16,0,0,0,0,0,8,140,4,0,0,0,0,14,51,145,14,0,0,0,0,2,23,65,7,0,0,0,0,0,0,145,26,0,0,0,0,0,1,145,16,0,0,0,0,3,12,145,19,0,0,0,0,1,6,61,9,0,0,0,0,0,0
Left Turn_original_8.png_987071f8-fdcf-4f5f-a004-dcfab364e943.png,117,2,0,0,0,0,1,16,132,2,0,0,0,0,4,32,156,12,0,0,0,0,0,6,23,2,1,2,1,0,0,0,156,2,0,0,0,0,1,19,142,1,0,0,0,0,5,44,156,12,0,0,0,0,0,9,35,2,0,2,6,0,0,0,156,2,0,0,0,0,1,20,121,1,0,0,0,0,9,55,156,8,0,0,0,0,0,17,41,2,0,2,12,0,0,0,156,8,0,0,0,0,0,3,112,3,0,0,0,0,1,15,156,11,0,0,0,0,0,4,36,2,0,0,11,1,0,0
